Both Price And Arrival from 01-Jan-2020 To 31-Dec-2021 Total Arrival- 121659.84,,,,,,,,,
State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,0.4,5600,5600,5600,24-Dec-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,1,5500,5500,5500,18-Dec-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,6.4,5400,5750,5700,14-Dec-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,4.8,5700,5800,5750,13-Dec-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,12.3,5700,5800,5780,20-Nov-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,8.1,6000,6020,6010,30-Jun-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,1,6000,6000,6000,29-Jun-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,3,5600,5700,5700,22-Jun-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,5,5500,5700,5600,19-Jun-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,10,5400,5600,5500,18-Jun-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,5.5,6300,6350,6340,15-Jun-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,6.8,6300,6400,6350,14-Jun-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,1,6300,6300,6300,11-Jun-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,4.9,6200,6300,6250,08-Jun-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,3.9,6200,6220,6210,03-Jun-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,4.7,6200,6320,6300,09-Apr-21
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,8.1,6000,6310,6300,24-Mar-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,3,5800,5850,5820,20-Mar-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,5.8,6080,6200,6100,09-Mar-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,4.2,6100,6200,6141,04-Mar-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,5,6100,6150,6140,27-Feb-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,4.7,6100,6200,6140,26-Feb-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,4,5900,5975,5975,25-Feb-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,3.8,5960,6000,5980,13-Feb-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,5.2,5200,5250,5220,10-Feb-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,15.2,5290,5740,5330,08-Feb-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,4.1,5500,5560,5540,05-Feb-21
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,5.2,5000,5880,5000,20-Aug-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,3.5,4900,5880,4900,29-Jul-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,8.8,4900,5880,5000,27-Jun-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,7,5000,5875,5060,26-Jun-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,7.2,4850,5880,4950,25-Jun-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,17.4,4850,5880,5100,24-Jun-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,12.7,5040,5880,5100,23-Jun-20
Madhya Pradesh,Panna,Ajaygarh,Arhar Dal(Tur),Pulses,14.4,5000,5880,5100,11-Jun-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,5.8,4900,5880,4950,29-May-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,16.6,4900,5880,4920,28-May-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,11.7,4800,5880,4940,27-May-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,4.1,4900,5880,4920,26-May-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,24.2,4900,5880,4980,23-May-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,22,4800,5880,4900,22-May-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,33.9,4750,5880,4950,21-May-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,24,4700,5880,5000,20-May-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,29.8,4800,5880,5050,19-May-20
Madhya Pradesh,Panna,Ajaygarh,Desi(Whole),Pulses,25.8,4700,5880,5050,18-May-20
