Both Price And Arrival from 01-Jan-2023 To 30-Jun-2023 Total Arrival- 1133722.44,,,,,,,,,
State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,140.2,4252,5000,4951,30-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,3600,5025,4950,29-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,233.62,4152,5242,5065,27-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,144.25,4444,5151,5050,26-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,12,4925,4925,4925,24-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,129.37,4601,5026,4950,23-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,66.22,4712,5125,5090,22-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,83.35,4400,5126,5060,21-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,120.6,4747,5200,5140,20-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,119.84,4600,5226,5170,19-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,4825,5261,5150,18-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,27.28,4825,5261,5150,17-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,143.2,4500,5081,4980,16-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,22.73,4856,5067,5000,15-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,187.52,4500,5081,4980,14-Jun-23
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,20.58,4752,5066,4960,13-Jun-23
