Both Price And Arrival from 01-Jul-2021 To 31-Dec-2021 Total Arrival- 1736632.38,,,,,,,,,
State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,390.45,5100,6508,6042,31-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,938.01,5200,6450,6200,30-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,351.04,5400,6400,6180,29-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,775.91,5300,6379,6100,28-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,623.12,5500,6401,6150,27-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,114.9,3200,3335,3280,26-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,118.24,3000,3300,3250,25-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,839.27,5400,6350,6060,24-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,375.46,5000,6440,5951,23-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,663.68,4500,6161,5840,21-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,757.85,5000,6354,6025,20-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,4500,6000,5500,19-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,762.31,5500,6700,6400,18-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,614.49,5300,6403,6248,17-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,694.28,5200,6450,6210,16-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,805.62,5150,6351,6011,15-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"1,391.47",5100,6500,6150,14-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,929.84,5000,6699,6325,13-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,5000,6200,6000,12-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,5000,6400,6000,11-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"1,036.65",5000,6425,6120,10-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,933.67,5000,6460,6100,09-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"1,565.73",5000,6651,6251,07-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,116.90",5200,6800,6400,06-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,5500,6951,6510,05-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,077.08",5500,6951,6510,04-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"1,109.95",5200,6800,6350,03-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"1,008.66",4800,6291,6075,01-Dec-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,231.21",5000,6313,6100,30-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"3,950.65",4900,6400,6150,29-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,5000,6700,6350,28-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,5000,6700,6350,27-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,863.44",5000,6700,6250,26-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,281.90",5000,6950,6350,25-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,959.68",5000,6704,6200,24-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"4,084.89",4500,7001,6400,23-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"3,174.81",5400,6821,6200,22-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,47.65,5996,6103,6100,21-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"1,979.43",5250,6565,6000,20-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,4000,6000,5000,19-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"3,435.61",4700,6460,6000,18-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"3,833.55",5200,6500,5950,17-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,480.66",4500,6276,5600,16-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,4201,4600,4500,15-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,4200,5850,5510,14-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,0.05,4200,5850,5510,13-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"3,817.11",4500,5858,5400,12-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,906.06",4500,6000,5500,11-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,408.93",4000,5740,5375,10-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,687.00",400,5500,5250,09-Nov-21
Madhya Pradesh,Ratlam,A lot,Yellow,Oil Seeds,"2,084.64",4000,5699,5350,08-Nov-21
